"","gene_symbol","logFC","logCPM","PValue","FDR"
"MSTRG.17946|HAGH","MSTRG.49584|VPS13A",-0.108731449170342,4.67676638498582,0.783577548339477,0.943951960885416
"MSTRG.33466|TAMM41","MSTRG.49585|GNA14",0.357025396910679,4.79133258326632,0.783650647295572,0.943951960885416
"MSTRG.27390|FAM136A","MSTRG.49589|GNAQ",0.242859261634296,5.14538470002861,0.783738471147205,0.943951960885416
"MSTRG.32979|PLA2G6","MSTRG.49595|CEP78",0.272113935690687,5.45190251323033,0.783739309981715,0.943951960885416
"MSTRG.8505|FAU","MSTRG.49602|TLE4",0.233034466016404,5.07146505281456,0.783868933597873,0.943951960885416
"MSTRG.45055|FDPSP2","MSTRG.49614|TLE1",-0.0101311189139245,3.24608482845114,0.7838725412121,0.943951960885416
"MSTRG.7092|MUC2","MSTRG.49633|RASEF",0.220646112895089,5.09348874641953,0.78400239436433,0.943951960885416
"MSTRG.19559|ST3GAL2","MSTRG.49638|FRMD3",0.248994122152341,6.40395190861462,0.784018337213342,0.943951960885416
"MSTRG.22461|SEPTIN9","MSTRG.49642|IDNK",0.239161141719279,8.56513676621766,0.784168732861619,0.943951960885416
"MSTRG.24439|PRDX2","MSTRG.49643|UBQLN1",-0.138840148174168,5.34258502068363,0.784173311238791,0.943951960885416
"MSTRG.13115|ZDHHC4P1","MSTRG.49647|KIF27",0.402138437767626,3.68964386131944,0.784232942325897,0.943951960885416
"MSTRG.47200|GINS4","MSTRG.49648|C9orf64",0.294569604894448,4.12934765825432,0.784346540995724,0.943951960885416
"MSTRG.1074|CSF3R","MSTRG.49649|HNRNPK",-0.218568191227423,5.90296922882321,0.784472339848032,0.943951960885416
"MSTRG.23356|EPG5","MSTRG.49651|RMI1",-0.230083356610751,6.82669777614616,0.784489607923793,0.943951960885416
"MSTRG.21493|EZH1","MSTRG.49655|SLC28A3",-0.206141584445385,6.08738672124697,0.784495306325796,0.943951960885416
"MSTRG.17791|TARS3","MSTRG.49659|NTRK2",-0.409448286342572,4.10508241420625,0.784578444053982,0.943966033626413
"MSTRG.32602|LRRC75B","MSTRG.49663|AGTPBP1",-0.116167504635204,4.84070481541708,0.784666778852364,0.943986356093625
"MSTRG.50386|GOLGA2","MSTRG.4966|KLF6",-0.199628016134321,6.80805526718834,0.785513257427653,0.944710331141955
"MSTRG.6662|ADRA2A","MSTRG.49670|NAA35",-0.421704510342901,3.90797745567544,0.785544565037384,0.944710331141955
"MSTRG.17545|ARPIN","MSTRG.49671|GOLM1",-0.205058399021068,6.00715314246818,0.785589031435803,0.944710331141955
"MSTRG.50682|NSMF","MSTRG.49677|ISCA1",0.310144127308535,5.72626888272556,0.785594958900393,0.944710331141955
"MSTRG.7981|PTPMT1","MSTRG.49678|TUT7",-0.0636933229675656,4.24880796315566,0.785692880746615,0.944710331141955
"MSTRG.15704|BAG5","MSTRG.49685|GAS1",-0.24463276006614,5.7590125912681,0.785730884821266,0.944710331141955
"MSTRG.47222|IKBKB","MSTRG.49692|DAPK1",-0.218029548782779,7.69634644244579,0.785769056175743,0.944710331141955
"MSTRG.20189|ANKFY1","MSTRG.49695|CTSL",-0.225444494197358,6.75109925552437,0.785965192535998,0.944860166406891
"MSTRG.23107|ANKRD29","MSTRG.49709|CDK20",-0.0967489355195019,3.32670331390777,0.786251317128898,0.945081429495117
"MSTRG.23924|RPS15","MSTRG.49719|SPIN1",-0.174997947980158,6.27847785890254,0.786292299586757,0.945081429495117
"MSTRG.30264|ANKEF1","MSTRG.49721|HNRNPA1P14",-0.363329961430722,4.45460931008465,0.786421399182209,0.945150622830137
"MSTRG.33753|MLH1","MSTRG.49728|S1PR3",-0.131761520301515,5.29789201488536,0.786511576161486,0.945173029178873
"MSTRG.48831|CCDC171","MSTRG.49729|SHC3",-0.225649209133088,4.78594162039708,0.786622897961868,0.945181606409397
"MSTRG.22353|HID1","MSTRG.4972|LINC00702",0.242240656750017,7.4058553872888,0.786798758661771,0.945181606409397
"MSTRG.20344|SAT2","MSTRG.49733|SECISBP2",0.487160964794679,3.06440417061698,0.786830444652763,0.945181606409397
"MSTRG.20290|MIR497HG","MSTRG.49734|SEMA4D",0.387183052636163,4.29525932452801,0.786911958307638,0.945181606409397
"MSTRG.36848|SCFD2","MSTRG.49735|PA2G4P6",-0.0730013287491015,4.51513385724662,0.787071110467594,0.945181606409397
"MSTRG.49062|DCAF12","MSTRG.49755|SYK",-0.243090828607617,5.3574162341554,0.787227787150948,0.945181606409397
"MSTRG.2985|DENND4B","MSTRG.49764|AUH",0.270699836681486,6.77006523909423,0.787231737745189,0.945181606409397
"MSTRG.14072|SUPT16H","MSTRG.49765|NFIL3",-0.232207146292542,6.33777869433005,0.787246914119682,0.945181606409397
"MSTRG.42008|ILRUN","MSTRG.49767|ROR2",-0.227594805734588,6.68762659682676,0.78729612127095,0.945181606409397
"MSTRG.4161|HHAT","MSTRG.49771|SPTLC1",-0.125227990434486,5.12881303808694,0.7873721605227,0.945181606409397
"MSTRG.8251|FAM111A-DT","MSTRG.49785|IARS1",0.32841517957411,3.47652657158529,0.787456596671822,0.945181606409397
"MSTRG.45324|PDAP1","MSTRG.49787|NOL8",0.271027408492655,5.56590675835369,0.787495888557734,0.945181606409397
"MSTRG.49015|LAGE3P1","MSTRG.49788|CENPP",0.571646420433222,2.60246973658664,0.78757852467191,0.945181606409397
"MSTRG.32080|UBE2G2","MSTRG.49790|OGN",-0.192923873476532,6.9946957330236,0.78764318691623,0.945181606409397
"MSTRG.26308|ZBTB45","MSTRG.49791|OMD",0.436809715303846,3.6895591183363,0.787801804666356,0.945181606409397
"MSTRG.22477|TNRC6C","MSTRG.49792|ASPN",0.251035941240426,6.65785427366808,0.787826671475495,0.945181606409397
"MSTRG.27987|RNF149","MSTRG.49793|ECM2",-0.218422312572262,5.95127485714886,0.787902779332809,0.945181606409397
"MSTRG.27635|USP39","MSTRG.49797|IPPK",-0.0867911338889329,4.62535712982153,0.787919242603736,0.945181606409397
"MSTRG.14759|ATG14","MSTRG.49799|BICD2",-0.192453890024559,5.57174902289995,0.7879252293611,0.945181606409397
"MSTRG.49274|CBWD6","MSTRG.497|EPHA2",-0.215805360196789,4.9949236316787,0.787949397911111,0.945181606409397
"MSTRG.35170|AMOTL2","MSTRG.49805|ZNF484",-0.22190038674227,5.85010428838388,0.78830365506184,0.945207634031493
"MSTRG.4001|ZC3H11A","MSTRG.49808|FGD3",-0.140911987636569,5.52422999708602,0.788409489763423,0.945207634031493
"MSTRG.42954|MICAL1","MSTRG.4980|AKR1C1",-0.17468299832739,6.32837760941674,0.788417785234968,0.945207634031493
"MSTRG.16576|SLC30A4","MSTRG.49811|CARD19",0.243431020086382,5.77552932995598,0.788459284891719,0.945207634031493
"MSTRG.25802|AKT1S1","MSTRG.49812|NINJ1",-0.149717401304654,5.73078630414745,0.788499683708958,0.945207634031493
"MSTRG.8558|DRAP1","MSTRG.49814|WNK2",0.469590092944029,3.66352664879177,0.788500124680434,0.945207634031493
"MSTRG.12743|GJB2","MSTRG.49815|C9orf129",-0.402413217772878,3.63217866046902,0.788614009150549,0.945207634031493
"MSTRG.33134|RN7SKP80","MSTRG.49818|FAM120AOS",0.238286448585371,8.93853861503025,0.788615235780669,0.945207634031493
"MSTRG.12376|MLXIP","MSTRG.49819|FAM120A",-0.213525832529432,7.74320750696067,0.788676884974878,0.945207634031493
"MSTRG.20585|FLCN","MSTRG.4981|AKR1C2",0.272322881656631,6.55737277275542,0.788753041177889,0.945207634031493
"MSTRG.19275|CPNE2","MSTRG.49820|PHF2",-0.139828533270891,5.22038862840828,0.788757993856901,0.945207634031493
"MSTRG.43875|CHST12","MSTRG.49826|PTPDC1",0.279353524463577,6.44796893223791,0.789052849252756,0.945475224193041
"MSTRG.5559|ZNF32","MSTRG.49830|MIRLET7A1HG",0.00880087843684269,3.59444795227925,0.789390491775208,0.945484965725467
"MSTRG.7907|PRDM11","MSTRG.49832|ZNF169",0.238535597734391,5.23319315985959,0.789397309160481,0.945484965725467
"MSTRG.25997|ZNF761","MSTRG.49834|NUTM2F",-0.209395059061485,5.36996870094029,0.789402098696597,0.945484965725467
"MSTRG.33020|PDGFB","MSTRG.49838|MFSD14B",-0.149557092086253,5.73310822258247,0.789542280292428,0.945484965725467
"MSTRG.38543|ZDHHC11B","MSTRG.49843|PCAT7",0.343911188417033,4.87186403073709,0.789551764335774,0.945484965725467
"MSTRG.50960|RPL9P7","MSTRG.49847|AOPEP",0.208645318237793,3.80002129161598,0.789557316456318,0.945484965725467
"MSTRG.24332|AP1M2","MSTRG.49857|FANCC",0.420104216430994,4.23654615227168,0.789591859926812,0.945484965725467
"MSTRG.32689|TTC28-AS1","MSTRG.49864|PTCH1",0.214100107154858,6.19828014218803,0.789633436523161,0.945484965725467
"MSTRG.12260|VSIG10","MSTRG.49871|LINC00476",-0.138909195895803,5.43963783040057,0.789759291177108,0.945549974114092
"MSTRG.14958|MPP5","MSTRG.49874|ERCC6L2",-0.216896506008331,5.95664412185398,0.790092521983255,0.945633686390012
"MSTRG.13642|UGGT2","MSTRG.49882|EIF4BP3",-0.247769085103408,5.128959997836,0.790116055776829,0.945633686390012
"MSTRG.35028|MGLL","MSTRG.49883|SLC35D2",-0.208712952946752,6.49790258985427,0.790126958457139,0.945633686390012
"MSTRG.30875|MYBL2","MSTRG.49886|ZNF367",-0.0820019837681444,4.08372705639064,0.790181969156191,0.945633686390012
"MSTRG.49077|FAM219A","MSTRG.49888|HABP4",-0.148794063871556,5.54336390591203,0.790210346280408,0.945633686390012
"MSTRG.23947|KLF16","MSTRG.49889|CDC14B",-0.0965107673220748,4.87862212070821,0.790384533163824,0.945633686390012
"MSTRG.31925|HMGN1","MSTRG.49890|PRXL2C",-0.211885460684143,6.8649867296273,0.790431908069638,0.945633686390012
"MSTRG.13775|ARGLU1","MSTRG.49893|ZNF510",-0.202945673194282,7.02481731107362,0.790471963988607,0.945633686390012
"MSTRG.25803|TBC1D17","MSTRG.49894|ZNF782",-0.119796441907043,5.23535979036828,0.790494370582959,0.945633686390012
"MSTRG.6127|NUTM2E","MSTRG.49895|MFSD14C",-0.134659341478313,5.22731368257611,0.790635329466762,0.945633686390012
"MSTRG.84|ACAP3","MSTRG.49898|NUTM2G",0.25052301079231,7.2648900481338,0.790754558592747,0.945633686390012
"MSTRG.36834|SGCB","MSTRG.49909|ZNF322P1",-0.337186548986954,4.98327588609671,0.790847565378406,0.945633686390012
"MSTRG.33420|RPUSD3","MSTRG.49911|CCDC180",-0.111484102200489,4.66750619960284,0.790850118488896,0.945633686390012
"MSTRG.25917|SPACA6","MSTRG.49911|STRA6LP",0.409161569876947,4.12065164642657,0.790866257301835,0.945633686390012
"MSTRG.24067|STAP2","MSTRG.49911|SUGT1P4-STRA6LP-CCDC180",-0.0371607099090794,3.82341726858974,0.790902737326574,0.945633686390012
"MSTRG.2470|IGSF3","MSTRG.49915|TDRD7",-0.216628927544913,6.7522379120515,0.791036602857212,0.945708164454609
"MSTRG.15529|SLC25A29","MSTRG.49918|TSTD2",0.238667729556195,8.39530027959341,0.791167583820941,0.94572020316612
"MSTRG.15191|VASH1","MSTRG.49919|NCBP1",0.230400217026623,6.84172376132587,0.791212665008693,0.94572020316612
"MSTRG.3937|LMOD1","MSTRG.49921|XPA",0.40762654917795,4.29092781886457,0.791261397563116,0.94572020316612
"MSTRG.3282|USF1","MSTRG.49926|TRMO",-0.103680132736836,4.798595710612,0.791413982828533,0.945817018371329
"MSTRG.18113|CORO7","MSTRG.49929|ANP32B",-0.176501207588564,4.43378573811648,0.791616022391787,0.945860511750643
"MSTRG.19672|ZNRF1","MSTRG.49932|NANS",0.234114418276451,5.81397910455444,0.791748829327417,0.945860511750643
"MSTRG.11455|LEMD3","MSTRG.49933|TRIM14",-0.114968771671068,5.16573041785009,0.791794320657186,0.945860511750643
"MSTRG.8642|CORO1B","MSTRG.49935|CORO2A",0.282641624901693,6.20786639958826,0.791873328202845,0.945860511750643
"MSTRG.19545|PDXDC2P-NPIPB14P","MSTRG.49936|TBC1D2",-0.172544100905984,6.21138197561369,0.791901972030116,0.945860511750643
"MSTRG.214|KCNAB2","MSTRG.49941|ANKS6",-0.171212916279239,5.71022069334103,0.791912481884807,0.945860511750643
"MSTRG.14508|FOXA1","MSTRG.49946|COL15A1",-0.212917080021642,7.65374836921719,0.791951475175763,0.945860511750643
"MSTRG.19908|MTHFSD","MSTRG.49948|TGFBR1",0.273740773233023,4.9991268612781,0.792096736162893,0.945888136811222
"MSTRG.37905|INPP4B","MSTRG.49952|ALG2",-0.184506192271845,6.62211398937424,0.792117780505273,0.945888136811222
"MSTRG.5460|FZD8","MSTRG.49953|SEC61B",-0.0499777442072304,4.05728259116769,0.792235729826537,0.945943493421113
"MSTRG.43842|GPR146","MSTRG.49964|STX17",0.446407514193286,3.53745756164813,0.792454508903919,0.946119221663277
"MSTRG.30168|HSPA12B","MSTRG.49966|ERP44",-0.108033669557624,3.75840953707357,0.792577835360036,0.946121367899598
"MSTRG.17926|IFT140","MSTRG.49968|INVS",0.235591501676857,6.06595109453009,0.792606462672734,0.946121367899598
"MSTRG.14297|IPO4","MSTRG.49973|TEX10",0.266143332349243,5.13224090976326,0.792671122579925,0.946121367899598
"MSTRG.51415|GNL3L","MSTRG.49974|MSANTD3",-0.21260559110012,7.16176510642914,0.792873848086259,0.94627785699248
"MSTRG.30016|RNPEPL1","MSTRG.49987|MRPL50",0.283496939799823,6.16728616691882,0.792973599194633,0.946311431192077
"MSTRG.18054|TNFRSF12A","MSTRG.49988|ZNF189",-0.289307673286437,4.65800559089125,0.793059849223315,0.946328888990125
"MSTRG.11020|POU6F1","MSTRG.4998|NET1",-0.110999898130929,4.26537661675834,0.793210981377548,0.94636228215187
"MSTRG.11284|SPRYD4","MSTRG.49994|RNF20",0.236596520368396,6.22672341261092,0.793294693238691,0.94636228215187
"MSTRG.15418|IFI27L1","MSTRG.49995|GRIN3A",-0.0256578937467913,2.66052421235193,0.793302704693417,0.94636228215187
"MSTRG.27351|APLF","MSTRG.50008|SMC2",-0.0345049106229869,3.67259388218778,0.793399091683296,0.946370090128417
"MSTRG.7581|SERGEF","MSTRG.50025|NIPSNAP3B",-0.0388575820775222,3.70233896605533,0.793461659590101,0.946370090128417
"MSTRG.45375|PILRB","MSTRG.50026|ABCA1",0.267165142874969,6.74000187921342,0.79352412234411,0.946370090128417
"MSTRG.12974|N4BP2L2","MSTRG.50031|SLC44A1",-0.213791908725287,8.53357274536953,0.79377781040992,0.946587202973491
"MSTRG.25686|LIG1","MSTRG.50032|FSD1L",0.31661398551604,5.29520274207167,0.793995980792595,0.946761925296684
"MSTRG.17984|PGP","MSTRG.50033|RALGAPA1P1",-0.0722421775732128,4.60937741743564,0.794080058589906,0.946776738327778
"MSTRG.50399|ODF2","MSTRG.50035|FKTN",-0.16236638901721,6.33503302287589,0.794355138504051,0.9469614893055
"MSTRG.12363|RHOF","MSTRG.50048|ZNF462",0.418588782947875,3.93800016747567,0.7943783506745,0.9469614893055
"MSTRG.7967|ACP2","MSTRG.50054|RAD23B",-0.0955403676464517,4.75715976060848,0.794605346928306,0.946996414617023
"MSTRG.16370|BMF","MSTRG.50058|KLF4",-0.245853482946837,5.51888348693737,0.794614340252728,0.946996414617023
"MSTRG.45459|RASA4B","MSTRG.50071|ELP1",0.247753662484645,6.4789351139995,0.794622663199798,0.946996414617023
"MSTRG.14246|ACIN1","MSTRG.50072|ABITRAM",-0.213772133341361,8.23225580743092,0.794704551238501,0.947008589061537
"MSTRG.20286|PRAL","MSTRG.50074|TMEM245",-0.16892305968814,6.09598077464238,0.795120621148559,0.947418952767239
"MSTRG.10375|MIR614","MSTRG.50078|EPB41L4B",-0.35583871017242,4.3806706090166,0.795308136583113,0.947433998572574
"MSTRG.27498|HTRA2","MSTRG.5007|ASB13",-0.000779311594433314,3.3319615299714,0.795336848885528,0.947433998572574
"MSTRG.1741|SLC35D1","MSTRG.50081|PTPN3",-0.192754403104296,5.51591731248974,0.795494449359581,0.947433998572574
"MSTRG.41485|RN7SL128P","MSTRG.50082|PALM2AKAP2",0.307058904465702,4.96518736881795,0.795520954676721,0.947433998572574
"MSTRG.29561|SMARCAL1","MSTRG.50087|C9orf152",-0.134179556756778,4.79988425878769,0.795557893656259,0.947433998572574
"MSTRG.22385|TSEN54","MSTRG.50088|TXN",0.321543210848505,5.22875947136473,0.795569410292485,0.947433998572574
"MSTRG.27944|COA5","MSTRG.50089|SVEP1",-0.0935549504360088,4.57029088829726,0.795697533035042,0.947433998572574
"MSTRG.49138|CREB3","MSTRG.5008|TASOR2",-0.0807063491384611,4.25949857208167,0.795706885806392,0.947433998572574
"MSTRG.19846|ATP2C2","MSTRG.50099|ECPAS",0.255992093996804,5.94551160756202,0.795946583604469,0.947634006953131
"MSTRG.50611|C9orf163","MSTRG.500|ARHGEF19",-0.0264782469923518,3.60600558937814,0.796143727176677,0.947777588844114
"MSTRG.11238|TMEM198B","MSTRG.50100|ZNF483",0.310356258764714,5.57186934356195,0.796284986882083,0.947777588844114
"MSTRG.6055|ZNF503","MSTRG.50101|PTGR1",0.134464326073538,3.92366586165795,0.796445767690063,0.947777588844114
"MSTRG.12173|DDX54","MSTRG.50104|DNAJC25",0.28842768663724,4.93809026414582,0.796453243273744,0.947777588844114
"MSTRG.7061|IRF7","MSTRG.50105|SHOC1",-0.114094038308578,5.10169214866276,0.796470836095281,0.947777588844114
"MSTRG.30618|TM9SF4","MSTRG.50107|UGCG",0.202450413090204,6.3863079237963,0.796635816163867,0.947777588844114
"MSTRG.8529|LTBP3","MSTRG.5010|GDI2",0.251520025250872,7.18520417065808,0.796731606735996,0.947777588844114
"MSTRG.21033|NF1","MSTRG.50111|SUSD1",-0.225039614611649,8.23252114054445,0.796750873338961,0.947777588844114
"MSTRG.36103|MELTF","MSTRG.50115|PTBP3",-0.278501858909925,5.08631022583511,0.796772486725161,0.947777588844114
"MSTRG.16898|TLN2","MSTRG.50121|HSDL2",-0.21741397112806,6.26378164614305,0.796784489281799,0.947777588844114
"MSTRG.20619|MYO15A","MSTRG.50123|KIAA1958",0.191349305825725,5.04597474517483,0.796998150908532,0.947902646757144
"MSTRG.50719|SLC25A6","MSTRG.50125|INIP",-0.138058245001342,5.59230324992998,0.797033104175575,0.947902646757144
"MSTRG.43463|RPS18P9","MSTRG.50127|SNX30",-0.0357038165145544,3.31755252916884,0.797504281796646,0.948262058802602
"MSTRG.23926|APC2","MSTRG.50131|ZFP37",0.253724904146751,5.0816570653731,0.79750575190686,0.948262058802602
"MSTRG.24237|ZNF414","MSTRG.50138|FAM225B",0.426824557756235,3.59582458395795,0.797550613749588,0.948262058802602
"MSTRG.21654|LINC02210","MSTRG.50139|FAM225A",-0.148245512560572,4.34642552671008,0.797824286047129,0.948502095693784
"MSTRG.26302|ZNF324","MSTRG.5013|ANKRD16",0.235565430241838,5.39265156011042,0.797969869283108,0.948556350832979
"MSTRG.23400|ZBTB7C","MSTRG.50141|FKBP15",0.214072805488441,5.43387887744231,0.79801350154086,0.948556350832979
"MSTRG.14235|RBM23","MSTRG.50142|SLC31A1",-0.206717039242094,6.31507878246815,0.798188009181417,0.948678435307552
"MSTRG.19606|ATXN1L","MSTRG.50144|PRPF4",-0.200147497433535,6.49533941217511,0.798301045300886,0.948727443025779
"MSTRG.22606|NPLOC4","MSTRG.50146|WDR31",-0.215158691373755,7.85409274503923,0.798693274913192,0.949108214895944
"MSTRG.20312|ELP5","MSTRG.50147|BSPRY",-0.0772192320481098,4.09005619386657,0.798971033580504,0.949352901681583
"MSTRG.18614|KATNIP","MSTRG.50148|HDHD3",-0.186345693739626,6.81912879534989,0.799085431280112,0.949403453241985
"MSTRG.21712|SP6","MSTRG.50149|ALAD",-0.1089629228749,4.0518955577249,0.799572660266146,0.949896921425696
"MSTRG.12253|KSR2","MSTRG.5014|FBH1",-0.235475964327684,5.18295029916216,0.799814603287372,0.950005202317663
"MSTRG.27895|CNNM3","MSTRG.50150|POLE3",0.290132207216682,5.88910902097109,0.800036833061133,0.950005202317663
"MSTRG.27466|TET3","MSTRG.50152|RGS3",-0.191061183451723,7.25326082172429,0.800103129612997,0.950005202317663
"MSTRG.21249|DDX52","MSTRG.50159|ZNF618",-0.194517398403331,5.00890480452524,0.800137353034715,0.950005202317663
"MSTRG.17942|MRPS34","MSTRG.50161|KIF12",-0.0875074739259537,4.37319193214831,0.800358043480834,0.950005202317663
"MSTRG.47919|CCNE2","MSTRG.50162|COL27A1",0.211859063018533,3.97927956807556,0.800477348079273,0.950005202317663
"MSTRG.10037|NRIP2","MSTRG.50165|AKNA",-0.0779693102301561,4.45809351994753,0.80048485192421,0.950005202317663
"MSTRG.24502|ADGRL1-AS1","MSTRG.50167|WHRN",0.377726196416846,4.29239436331033,0.800511956388413,0.950005202317663
"MSTRG.50411|PKN3","MSTRG.50170|ATP6V1G1",0.444902281726489,3.43518252360851,0.800578083778831,0.950005202317663
"MSTRG.6858|CHST15","MSTRG.50171|TMEM268",-0.174956623658074,6.77304839357037,0.800585468028912,0.950005202317663
"MSTRG.7551|SOX6","MSTRG.50177|TNFSF15",0.24140703268138,4.92915369278743,0.800623494438052,0.950005202317663
"MSTRG.32958|NOL12","MSTRG.50180|TNFSF8",0.364562148611059,4.26200378618594,0.800668635947464,0.950005202317663
"MSTRG.19197|FTO","MSTRG.50181|TNC",-0.175246388479096,6.60036881261068,0.800815819288316,0.950005202317663
"MSTRG.18728|CORO1A","MSTRG.50188|PAPPA",-0.147331662557608,5.13598320230804,0.800825469300655,0.950005202317663
"MSTRG.24389|ZNF440","MSTRG.50191|ASTN2",-0.205593788322841,5.90698818260325,0.80085904898635,0.950005202317663
"MSTRG.44950|SPDYE8","MSTRG.50194|TRIM32",0.388430305082981,4.281760674711,0.800964006226825,0.950005202317663
"MSTRG.8332|CYB561A3","MSTRG.50201|TLR4",0.230960106566573,5.64425677440479,0.800979677137844,0.950005202317663
"MSTRG.34023|COL7A1","MSTRG.5020|RBM17",0.245465254454059,6.20733053870248,0.801047693615189,0.950005202317663
"MSTRG.21272|ARHGAP23","MSTRG.50211|CDK5RAP2",-0.144157027966759,5.14097740242122,0.801066618155505,0.950005202317663
"MSTRG.33008|NPTXR","MSTRG.50212|MEGF9",-0.0696711272852766,4.70895435771055,0.801180494535232,0.950005202317663
"MSTRG.753|MTFR1L","MSTRG.50214|FBXW2",-0.188033021096785,5.17386182454158,0.801238901562005,0.950005202317663
"MSTRG.22649|CCDC57","MSTRG.50215|B3GALT9",0.236675919858452,7.10177455198001,0.801247879906375,0.950005202317663
"MSTRG.1264|TIE1","MSTRG.50217|PSMD5",0.269537217732236,4.63376793850217,0.801317488823913,0.950005202317663
"MSTRG.18129|MGRN1","MSTRG.50218|CUTALP",0.214681958254497,7.29091891126165,0.80172439821429,0.950402339279151
"MSTRG.34187|STIMATE-MUSTN1","MSTRG.50219|PHF19",0.232451220485246,5.04406084138966,0.802027432710319,0.950575405938196
"MSTRG.40733|MED7","MSTRG.5021|PFKFB3",-0.033724242331979,3.79162776805649,0.802121988657131,0.950575405938196
"MSTRG.8194|YPEL4","MSTRG.50220|TRAF1",0.352056297643656,4.32539989216561,0.802147025823949,0.950575405938196
"MSTRG.30033|MTERF4","MSTRG.50221|C5",-0.140585892222448,5.51782734535588,0.80215816061537,0.950575405938196
"MSTRG.47002|KIF13B","MSTRG.50222|CNTRL",0.262434472932592,6.65616218391284,0.802331629169424,0.950695705875312
"MSTRG.50304|GOLGA1","MSTRG.50223|RAB14",-0.191475054257014,5.60473664336435,0.802604943361732,0.950869538816684
"MSTRG.567|ALDH4A1","MSTRG.50225|GSN",-0.151610114888468,4.60403376445575,0.80265371400189,0.950869538816684
"MSTRG.50165|AKNA","MSTRG.50227|GSN-AS1",0.256156153553809,6.61672783740897,0.802694228105751,0.950869538816684
"MSTRG.798|ARID1A","MSTRG.50228|STOM",-0.198535620783919,7.98751723646019,0.8028246795,0.950872715169851
"MSTRG.50685|DPH7","MSTRG.50233|DAB2IP",0.312986224815576,5.36837351507076,0.802881033329711,0.950872715169851
"MSTRG.24455|RAD23A","MSTRG.50235|TTLL11",-0.122240045608412,5.18704692250763,0.802992733097302,0.950872715169851
"MSTRG.3630|RALGPS2","MSTRG.50241|RBM18",0.197842729022312,6.29877052721738,0.803025631607406,0.950872715169851
"MSTRG.32573|SLC2A11","MSTRG.50242|MRRF",0.277587339671978,5.31764518037098,0.803209021607896,0.950872715169851
"MSTRG.3616|CRYZL2P","MSTRG.50243|PTGS1",-0.185910722026606,4.98039704722229,0.803318874599541,0.950872715169851
"MSTRG.24738|SUGP2","MSTRG.50261|PDCL",-0.197008947109386,7.83154498281426,0.803337119921986,0.950872715169851
"MSTRG.9447|SIK2","MSTRG.50264|RC3H2",-0.181494974211554,6.47638632802196,0.803369866392917,0.950872715169851
"MSTRG.47006|DUSP4","MSTRG.50265|ZBTB6",-0.19215306774499,6.97452866099361,0.8034637860746,0.950872715169851
"MSTRG.51508|AR","MSTRG.50266|ZBTB26",-0.19391239217839,7.5275274114396,0.803468342665467,0.950872715169851
"MSTRG.33136|RNU12","MSTRG.50269|GPR21",-0.195194379561284,6.12022872079651,0.803488523792582,0.950872715169851
"MSTRG.50378|PTGES2","MSTRG.50269|RABGAP1",0.324066045072249,5.22844678764074,0.803578192940117,0.950893664993531
"MSTRG.12360|ORAI1","MSTRG.50273|MIR600HG",0.00129014499656742,3.7968933931826,0.803740183667575,0.950947925581028
"MSTRG.10858|HDAC7","MSTRG.50273|STRBP",0.229595809979119,7.39621218387301,0.803833317874555,0.950947925581028
"MSTRG.33041|TNRC6B","MSTRG.50274|CRB2",-0.201210935654439,8.2077544883596,0.803839959192802,0.950947925581028
"MSTRG.6385|SORBS1","MSTRG.50275|DENND1A",0.272699212193469,6.03521476802952,0.80394641048388,0.950988712777395
"MSTRG.26912|RPLP0P6","MSTRG.5027|LINC02649",0.193663763464813,4.65884777271368,0.804320190105157,0.951019792448943
"MSTRG.50481|FAM78A","MSTRG.50286|NEK6",0.308802924551414,4.94163851482891,0.804378575811547,0.951019792448943
"MSTRG.14014|RPPH1","MSTRG.50289|PSMB7",0.219292330832086,11.7382450499927,0.804431569235081,0.951019792448943
"MSTRG.20240|KIF1C","MSTRG.50293|NR6A1",-0.176857194085882,6.77553923054974,0.80444312904507,0.951019792448943
"MSTRG.33791|EXOG","MSTRG.50300|OLFML2A",0.229176304858146,4.58672271392853,0.804466191152492,0.951019792448943
"MSTRG.51388|TSPYL2","MSTRG.50302|RPL35",0.297566502252412,5.37508156271459,0.804628873028709,0.951019792448943
"MSTRG.26897|CDC42EP3","MSTRG.50303|ARPC5L",-0.197930909007527,5.70655493685385,0.804641330181905,0.951019792448943
"MSTRG.49316|ANKRD20A7P","MSTRG.50304|GOLGA1",-0.277498905167899,3.4147593532618,0.804658886273433,0.951019792448943
"MSTRG.19774|CDYL2","MSTRG.50304|SCAI",-0.128879383626085,5.73825242650056,0.804683195851411,0.951019792448943
"MSTRG.29948|MLPH","MSTRG.50305|RNU4-82P",0.226588838634492,8.83864966335519,0.804792983583671,0.951019792448943
"MSTRG.45890|CYREN","MSTRG.50307|PPP6C",0.354614367785307,4.47316558508599,0.804844330981151,0.951019792448943
"MSTRG.22057|BCAS3","MSTRG.50310|RABEPK",0.204205355753749,6.3214399080581,0.804894406107369,0.951019792448943
"MSTRG.35141|NPHP3","MSTRG.50311|HSPA5",0.23707368141448,5.57198835280104,0.804967951046253,0.951019792448943
"MSTRG.32109|SLC19A1","MSTRG.50313|GAPVD1",0.223460544936232,6.01267114424981,0.804980349560961,0.951019792448943
