gene_id,gene_symbol,figure3_in_house_FFPE_resistance_group_Sample_GZ23090348_minus_R23104123_minus_R23104123_GZ23090348_minus_R23104123_minus_R23104123_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094716_minus_R23101817_minus_R23101817_GZ23094716_minus_R23101817_minus_R23101817_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094729_minus_R23101831_minus_R23101831_GZ23094729_minus_R23101831_minus_R23101831_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094731_minus_R23101833_minus_R23101833_GZ23094731_minus_R23101833_minus_R23101833_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094732_minus_R23101834_minus_R23101834_GZ23094732_minus_R23101834_minus_R23101834_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094709_minus_R23096232_minus_R23096232_GZ23094709_minus_R23096232_minus_R23096232_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094724_minus_R23101825_minus_R23101825_GZ23094724_minus_R23101825_minus_R23101825_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094725_minus_R23101826_minus_R23101826_GZ23094725_minus_R23101826_minus_R23101826_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094741_minus_R23101845_minus_R23101845_GZ23094741_minus_R23101845_minus_R23101845_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094742_minus_R23101846_minus_R23101846_GZ23094742_minus_R23101846_minus_R23101846_combined
MSTRG.20909|PROCA1,MSTRG.20909|PROCA1,77,25,161,180,25,0,27,0,0,26
MSTRG.2090|RNA5SP53,MSTRG.2090|RNA5SP53,1,1,0,3,5,0,0,0,0,1
MSTRG.20910|RAB34,MSTRG.20910|RAB34,333,25,142,451,35,0,20,3,7,19
MSTRG.20911|RPL23A,MSTRG.20911|RPL23A,770,128,85,1064,151,3,143,4,8,78
MSTRG.20911|SNORD42A,MSTRG.20911|SNORD42A,5,0,0,1,1,0,1,0,0,0
MSTRG.20911|SNORD42B,MSTRG.20911|SNORD42B,1,1,0,1,0,0,0,0,0,0
MSTRG.20911|SNORD4A,MSTRG.20911|SNORD4A,1,0,0,1,1,0,0,0,0,0
MSTRG.20911|SNORD4B,MSTRG.20911|SNORD4B,1,1,1,1,1,0,1,0,0,0
MSTRG.20913|TLCD1,MSTRG.20913|TLCD1,105,0,33,66,7,0,0,0,0,0
MSTRG.20914|NEK8,MSTRG.20914|NEK8,91,27,82,121,47,0,21,0,11,28
MSTRG.20917|TRAF4,MSTRG.20917|TRAF4,887,119,120,860,261,0,148,0,9,129
MSTRG.2091|BCAR3,MSTRG.2091|BCAR3,171,86,182,258,101,0,0,0,8,85
MSTRG.20920|FAM222B,MSTRG.20920|FAM222B,387,111,170,809,202,0,77,0,33,100
MSTRG.20921|RPL31P58,MSTRG.20921|RPL31P58,32,4,5,38,12,2,1,0,0,6
MSTRG.20922|Y_RNA,MSTRG.20922|Y_RNA,4,2,1,12,0,0,0,0,0,2
MSTRG.20924|ERAL1,MSTRG.20924|ERAL1,204,25,53,213,32,0,14,0,0,37
MSTRG.20925|MIR144,MSTRG.20925|MIR144,0,0,0,0,1,0,0,0,0,0
MSTRG.20925|MIR451A,MSTRG.20925|MIR451A,0,0,0,0,3,0,0,3,0,0
MSTRG.20925|MIR4732,MSTRG.20925|MIR4732,0,0,8,1,0,0,0,0,0,2
MSTRG.20926|MIR451B,MSTRG.20926|MIR451B,0,0,0,0,0,0,0,0,0,0
MSTRG.20927|FLOT2,MSTRG.20927|FLOT2,278,68,119,567,99,0,43,0,15,74
MSTRG.2092|BCAR3-AS1,MSTRG.2092|BCAR3-AS1,53,6,74,97,47,0,0,0,0,29
MSTRG.20930|DHRS13,MSTRG.20930|DHRS13,35,0,28,184,11,0,8,0,0,12
MSTRG.20931|PHF12,MSTRG.20931|PHF12,1034,298,197,1663,426,12,119,0,61,303
MSTRG.20934|PIPOX,MSTRG.20934|PIPOX,24,7,47,90,3,0,0,0,0,15
MSTRG.20935|SEZ6,MSTRG.20935|SEZ6,108,0,91,86,9,0,19,0,0,36
MSTRG.20939|MYO18A,MSTRG.20939|MYO18A,898,274,736,1682,661,6,178,5,103,383
MSTRG.20939|TIAF1,MSTRG.20939|TIAF1,143,58,188,414,169,1,15,0,22,129
MSTRG.2093|MIR760,MSTRG.2093|MIR760,3,0,3,3,0,0,0,0,0,0
MSTRG.20942|TWF1P1,MSTRG.20942|TWF1P1,46,0,5,33,14,0,13,0,0,4
MSTRG.20943|CRYBA1,MSTRG.20943|CRYBA1,30,3,10,36,0,0,0,0,0,8
MSTRG.20944|NUFIP2,MSTRG.20944|NUFIP2,3462,501,385,5469,918,7,167,8,32,385
MSTRG.20945|RPL35AP35,MSTRG.20945|RPL35AP35,0,0,7,6,0,0,2,0,0,0
MSTRG.20948|RNU4-34P,MSTRG.20948|RNU4-34P,3,5,1,0,0,0,0,0,0,0
MSTRG.20949|MIR4523,MSTRG.20949|MIR4523,1,1,1,1,1,0,1,0,1,1
MSTRG.20949|TAOK1,MSTRG.20949|TAOK1,2399,526,516,5204,976,20,158,2,46,404
MSTRG.20950|RNU6-711P,MSTRG.20950|RNU6-711P,9,5,3,24,8,0,2,0,2,13
MSTRG.20951|RNU6-1034P,MSTRG.20951|RNU6-1034P,1,0,4,4,1,0,0,0,0,1
MSTRG.20952|ABHD15-AS1,MSTRG.20952|ABHD15-AS1,1,0,1,5,1,0,0,0,0,3
MSTRG.20953|ABHD15,MSTRG.20953|ABHD15,76,43,90,358,60,0,17,4,0,29
MSTRG.20954|TP53I13,MSTRG.20954|TP53I13,161,20,97,255,46,0,27,0,10,43
MSTRG.20956|GIT1,MSTRG.20956|GIT1,496,105,191,528,200,0,93,0,27,115
MSTRG.20957|ANKRD13B,MSTRG.20957|ANKRD13B,174,28,133,92,105,0,27,7,5,13
MSTRG.20959|CORO6,MSTRG.20959|CORO6,22,4,142,48,36,0,22,0,8,15
MSTRG.2095|DNTTIP2,MSTRG.2095|DNTTIP2,260,39,130,408,99,0,6,0,0,37
MSTRG.20961|SSH2,MSTRG.20961|SSH2,666,224,245,1538,352,5,77,11,32,135
MSTRG.20963|RNU6-920P,MSTRG.20963|RNU6-920P,0,1,2,8,2,0,0,0,0,0
MSTRG.20965|RPL21P123,MSTRG.20965|RPL21P123,13,15,3,26,7,0,0,0,1,6
MSTRG.20968|SNORA70,MSTRG.20968|SNORA70,4,0,1,5,4,0,0,0,0,3
MSTRG.20969|RPL9P30,MSTRG.20969|RPL9P30,18,4,5,29,5,0,0,0,0,2
MSTRG.2096|GCLM,MSTRG.2096|GCLM,224,37,53,305,44,0,9,0,8,0
MSTRG.20972|EFCAB5,MSTRG.20972|EFCAB5,16,4,67,6,5,0,1,0,0,5
MSTRG.20974|RNY4P13,MSTRG.20974|RNY4P13,2,0,2,0,0,0,0,0,0,0
MSTRG.20977|MIR3184,MSTRG.20977|MIR3184,2,2,2,14,5,0,0,0,0,1
MSTRG.20977|hsa-mir-423,MSTRG.20977|hsa-mir-423,1,1,2,15,2,0,0,0,0,1
MSTRG.20978|MIR423,MSTRG.20978|MIR423,0,0,1,2,0,0,2,0,0,1
MSTRG.20978|NSRP1,MSTRG.20978|NSRP1,255,93,111,542,167,2,33,2,13,139
MSTRG.2097|CHCHD2P5,MSTRG.2097|CHCHD2P5,0,0,2,3,0,0,0,0,0,0
MSTRG.20981|SLC6A4,MSTRG.20981|SLC6A4,7,4,126,12,8,0,2,0,8,33
MSTRG.20984|SNORD63,MSTRG.20984|SNORD63,4,0,1,0,0,0,0,0,0,0
MSTRG.20985|BLMH,MSTRG.20985|BLMH,95,18,94,318,20,0,11,0,2,21
MSTRG.20986|RNU6-1267P,MSTRG.20986|RNU6-1267P,1,0,0,0,0,0,0,0,0,2
MSTRG.20987|Y_RNA,MSTRG.20987|Y_RNA,0,0,1,0,0,0,0,0,0,0
MSTRG.20988|CPD,MSTRG.20988|CPD,1760,221,230,5423,316,0,124,0,0,136
MSTRG.20989|GOSR1,MSTRG.20989|GOSR1,734,199,245,1078,237,11,38,5,22,167
MSTRG.2098|MTND4P11,MSTRG.2098|MTND4P11,0,3,0,23,0,0,0,0,0,0
MSTRG.20990|ALOX12P1,MSTRG.20990|ALOX12P1,0,0,29,9,7,0,0,0,0,0
MSTRG.20993|TBC1D29P,MSTRG.20993|TBC1D29P,0,0,135,0,0,0,0,0,0,0
MSTRG.20996|KRT17P3,MSTRG.20996|KRT17P3,0,0,30,0,0,0,3,0,0,0
MSTRG.20998|LRRC37BP1,MSTRG.20998|LRRC37BP1,166,96,8,380,11,15,15,0,4,107
MSTRG.20998|SMURF2P1,MSTRG.20998|SMURF2P1,17,7,0,49,0,0,0,0,0,8
MSTRG.2099|MTND3P21,MSTRG.2099|MTND3P21,2,0,3,5,0,0,0,0,0,0
MSTRG.20|RPL23AP24,MSTRG.20|RPL23AP24,5,2,10,7,2,0,0,0,0,0
MSTRG.21000|SH3GL1P2,MSTRG.21000|SH3GL1P2,18,0,41,40,3,0,5,0,7,8
MSTRG.21001|RN7SL316P,MSTRG.21001|RN7SL316P,0,1,13,2,1,0,0,0,0,0
MSTRG.21002|SUZ12P1,MSTRG.21002|SUZ12P1,335,49,100,581,96,0,52,0,9,92
MSTRG.21007|CRLF3,MSTRG.21007|CRLF3,359,142,86,852,96,0,28,0,11,87
MSTRG.21009|CRLF3,MSTRG.21009|CRLF3,14,9,16,51,21,0,0,0,0,7
MSTRG.2100|MTCO3P21,MSTRG.2100|MTCO3P21,0,0,4,1,0,0,0,0,0,2
MSTRG.21013|ATAD5,MSTRG.21013|ATAD5,353,72,71,558,85,8,44,0,17,33
MSTRG.21015|RNU6-298P,MSTRG.21015|RNU6-298P,0,0,0,6,1,0,0,0,0,0
MSTRG.21017|TEFM,MSTRG.21017|TEFM,80,50,58,311,43,0,9,0,0,14
MSTRG.21019|ADAP2,MSTRG.21019|ADAP2,185,48,93,926,120,0,0,0,11,52
MSTRG.2101|MTATP6P13,MSTRG.2101|MTATP6P13,0,0,10,5,0,0,0,0,0,4
MSTRG.21021|RN7SL138P,MSTRG.21021|RN7SL138P,30,1,15,44,10,0,0,0,1,1
MSTRG.21024|RNF135,MSTRG.21024|RNF135,143,28,73,335,74,0,10,0,10,27
MSTRG.21026|DPRXP4,MSTRG.21026|DPRXP4,34,22,10,71,23,0,7,0,1,5
MSTRG.2102|MTCO2P21,MSTRG.2102|MTCO2P21,0,0,7,5,0,0,0,0,0,0
MSTRG.21031|MIR4733HG,MSTRG.21031|MIR4733HG,0,0,2,0,0,0,0,0,0,0
MSTRG.21032|MIR4733,MSTRG.21032|MIR4733,0,0,0,0,0,0,0,0,0,0
MSTRG.21033|NF1,MSTRG.21033|NF1,2384,435,594,5419,815,80,209,2,51,251
MSTRG.21035|OMG,MSTRG.21035|OMG,244,49,82,403,86,11,31,0,3,41
MSTRG.21036|EVI2A,MSTRG.21036|EVI2A,159,24,62,367,62,9,5,0,2,18
MSTRG.21036|EVI2B,MSTRG.21036|EVI2B,109,94,43,460,39,9,8,0,5,20
MSTRG.21037|AK4P1,MSTRG.21037|AK4P1,37,3,9,50,4,0,14,0,0,0
MSTRG.21038|MIR4724,MSTRG.21038|MIR4724,12,5,5,78,71,0,1,4,0,10
MSTRG.21038|RAB11FIP4,MSTRG.21038|RAB11FIP4,628,127,320,330,314,3,73,7,0,86
MSTRG.21039|RN7SL79P,MSTRG.21039|RN7SL79P,0,0,2,1,1,0,0,0,0,0
MSTRG.2103|MTCO1P21,MSTRG.2103|MTCO1P21,0,0,0,6,0,0,0,0,0,1
MSTRG.21040|RN7SL45P,MSTRG.21040|RN7SL45P,1,4,0,7,1,0,1,0,2,2
MSTRG.21042|MIR193A,MSTRG.21042|MIR193A,2,0,4,3,2,0,5,0,0,0
MSTRG.21044|RNU6ATAC7P,MSTRG.21044|RNU6ATAC7P,20,1,2,23,10,0,1,0,0,4
MSTRG.21045|MIR365B,MSTRG.21045|MIR365B,1,0,5,3,2,0,2,0,0,3
MSTRG.21045|MIR4725,MSTRG.21045|MIR4725,3,0,6,8,1,0,12,0,0,1
MSTRG.21048|GPR160P2,MSTRG.21048|GPR160P2,0,0,7,0,0,0,0,0,6,1
MSTRG.21051|COPRS,MSTRG.21051|COPRS,148,7,28,140,17,0,0,0,0,0
MSTRG.21052|UTP6,MSTRG.21052|UTP6,321,53,105,365,67,0,23,0,17,55
MSTRG.21054|SUZ12,MSTRG.21054|SUZ12,436,112,98,717,122,0,31,10,21,48
MSTRG.21055|RNA5SP437,MSTRG.21055|RNA5SP437,6,4,0,4,1,3,3,0,1,0
MSTRG.21057|LRRC37B,MSTRG.21057|LRRC37B,284,54,102,491,102,0,17,0,9,47
MSTRG.21059|SH3GL1P1,MSTRG.21059|SH3GL1P1,62,20,59,80,11,0,6,0,12,29
MSTRG.2105|ABCA4,MSTRG.2105|ABCA4,0,0,159,20,66,0,11,0,3,46
MSTRG.21063|WDR45BP1,MSTRG.21063|WDR45BP1,7,0,4,3,0,0,0,0,0,2
MSTRG.21066|RHOT1,MSTRG.21066|RHOT1,340,98,97,640,103,0,34,0,19,95
MSTRG.21067|ARGFXP2,MSTRG.21067|ARGFXP2,24,15,27,63,30,0,3,0,0,27
MSTRG.21070|UBL5P2,MSTRG.21070|UBL5P2,5,0,6,9,1,0,0,0,0,0
MSTRG.21071|MIR632,MSTRG.21071|MIR632,1,1,1,1,1,0,1,0,1,1
MSTRG.21071|RHBDL3,MSTRG.21071|RHBDL3,379,14,113,13,9,0,0,0,0,0
MSTRG.21071|ZNF207,MSTRG.21071|ZNF207,3369,781,408,4815,881,32,151,12,46,588
MSTRG.21073|C17orf75,MSTRG.21073|C17orf75,186,20,53,168,45,0,15,0,0,49
MSTRG.21075|OOSP1P2,MSTRG.21075|OOSP1P2,0,0,7,3,5,0,0,0,0,0
MSTRG.2107|ARHGAP29,MSTRG.2107|ARHGAP29,1004,268,369,1572,634,0,92,0,33,442
MSTRG.21082|PSMD11,MSTRG.21082|PSMD11,733,93,144,1060,220,10,68,0,10,85
MSTRG.21083|Y_RNA,MSTRG.21083|Y_RNA,7,1,0,10,2,0,0,0,0,0
MSTRG.21084|CDK5R1,MSTRG.21084|CDK5R1,80,8,41,96,19,0,0,0,0,16
MSTRG.21085|MYO1D,MSTRG.21085|MYO1D,628,81,509,1681,312,18,64,5,31,154
MSTRG.2108|RN7SL440P,MSTRG.2108|RN7SL440P,0,0,2,0,0,0,1,0,0,0
MSTRG.21093|Y_RNA,MSTRG.21093|Y_RNA,5,0,4,6,0,0,0,0,0,0
MSTRG.21096|TMEM98,MSTRG.21096|TMEM98,158,43,102,279,49,0,6,0,0,30
MSTRG.21097|SPACA3,MSTRG.21097|SPACA3,0,0,23,0,0,0,0,0,0,0
MSTRG.21098|ASIC2,MSTRG.21098|ASIC2,8,0,123,4,1,0,0,0,0,14
MSTRG.21098|LINC01989,MSTRG.21098|LINC01989,0,0,9,0,0,0,0,0,0,0
MSTRG.2109|ARHGAP29-AS1,MSTRG.2109|ARHGAP29-AS1,0,0,34,2,0,0,0,8,0,0
MSTRG.21102|AA06,MSTRG.21102|AA06,0,0,8,0,0,0,0,0,0,0
MSTRG.2110|GAPDHP29,MSTRG.2110|GAPDHP29,0,0,14,0,0,0,0,0,0,0
MSTRG.21112|TLK2P1,MSTRG.21112|TLK2P1,68,17,59,61,35,0,14,3,6,8
MSTRG.21115|RNA5SP438,MSTRG.21115|RNA5SP438,0,0,0,0,0,0,0,0,0,0
MSTRG.21119|CCL2,MSTRG.21119|CCL2,22,28,14,908,43,0,23,0,7,8
MSTRG.21120|CCL7,MSTRG.21120|CCL7,0,0,4,0,0,0,0,0,0,0
MSTRG.21121|CCL11,MSTRG.21121|CCL11,0,0,12,20,0,0,3,0,0,0
MSTRG.21122|CCL8,MSTRG.21122|CCL8,0,0,21,120,0,0,0,0,0,0
MSTRG.21124|CCL13,MSTRG.21124|CCL13,0,0,18,30,0,0,0,0,0,0
MSTRG.21125|CCL1,MSTRG.21125|CCL1,0,0,10,0,0,0,0,0,0,0
MSTRG.21127|C17orf102,MSTRG.21127|C17orf102,0,0,63,0,0,0,9,0,0,0
MSTRG.21128|TMEM132E,MSTRG.21128|TMEM132E,30,2,128,15,2,0,6,0,0,5
MSTRG.21132|CCT6B,MSTRG.21132|CCT6B,14,8,22,40,10,0,0,0,0,12
MSTRG.21134|ZNF830,MSTRG.21134|ZNF830,114,8,52,127,16,2,15,9,2,34
MSTRG.21135|LIG3,MSTRG.21135|LIG3,1064,136,349,996,170,0,165,0,8,201
MSTRG.21136|RAD51D,MSTRG.21136|RAD51D,422,72,208,438,88,0,47,10,23,76
MSTRG.21136|RFFL,MSTRG.21136|RFFL,411,85,207,1134,135,0,86,0,15,164
MSTRG.21136|Vault,MSTRG.21136|Vault,6,5,10,12,7,1,2,0,1,7
MSTRG.21140|RNU6-840P,MSTRG.21140|RNU6-840P,0,0,0,0,0,0,0,0,0,0
MSTRG.21141|FNDC8,MSTRG.21141|FNDC8,22,0,6,0,0,0,0,0,0,0
MSTRG.21142|NLE1,MSTRG.21142|NLE1,121,22,125,160,38,0,44,0,0,22
MSTRG.21143|UNC45B,MSTRG.21143|UNC45B,0,9,85,0,0,0,0,0,0,0
MSTRG.21145|SLC35G3,MSTRG.21145|SLC35G3,2,2,46,3,3,0,2,0,1,1
MSTRG.21147|SLFN5,MSTRG.21147|SLFN5,853,253,355,2485,260,0,93,7,48,137
MSTRG.2114|ABCD3,MSTRG.2114|ABCD3,795,114,127,645,173,0,41,0,4,188
MSTRG.21150|SLFN11,MSTRG.21150|SLFN11,745,57,190,1186,118,0,68,0,31,75
MSTRG.21151|UFM1P2,MSTRG.21151|UFM1P2,0,0,2,1,0,0,0,0,0,0
MSTRG.21155|SLFN12,MSTRG.21155|SLFN12,34,7,83,136,15,0,27,0,0,31
MSTRG.21156|SLFN13,MSTRG.21156|SLFN13,371,154,102,289,129,3,108,6,22,174
MSTRG.21158|SLFN12L,MSTRG.21158|SLFN12L,17,0,0,123,8,0,0,0,0,0
MSTRG.2115|F3,MSTRG.2115|F3,478,29,54,281,29,0,0,0,0,51
MSTRG.21161|E2F3P1,MSTRG.21161|E2F3P1,4,8,22,38,6,0,5,0,0,0
MSTRG.21162|TAF5LP1,MSTRG.21162|TAF5LP1,14,2,4,39,3,0,0,1,0,22
MSTRG.21164|TOMM20P2,MSTRG.21164|TOMM20P2,6,5,14,25,4,0,0,0,0,2
MSTRG.21165|SLFN14,MSTRG.21165|SLFN14,0,10,89,28,0,0,4,0,8,3
MSTRG.21169|SNHG30,MSTRG.21169|SNHG30,27,3,20,43,14,0,10,0,0,10
MSTRG.21169|SNORD7,MSTRG.21169|SNORD7,1,0,0,2,1,0,0,0,0,0
MSTRG.21170|PEX12,MSTRG.21170|PEX12,35,11,58,152,16,0,0,0,0,19
MSTRG.21171|AP2B1,MSTRG.21171|AP2B1,1286,227,295,2539,449,0,169,2,37,337
MSTRG.21173|TAF15,MSTRG.21173|TAF15,289,74,68,610,77,3,55,4,6,54
MSTRG.21174|RASL10B,MSTRG.21174|RASL10B,11,0,75,36,7,0,0,0,0,10
MSTRG.21175|GAS2L2,MSTRG.21175|GAS2L2,9,0,99,0,0,0,12,6,0,11
MSTRG.21176|MMP28,MSTRG.21176|MMP28,5,0,33,34,3,0,0,0,0,6
MSTRG.21178|C17orf50,MSTRG.21178|C17orf50,0,0,35,0,0,0,0,0,0,0
MSTRG.2117|SLC44A3-AS1,MSTRG.2117|SLC44A3-AS1,70,26,175,95,27,0,3,3,11,34
MSTRG.21182|HEATR9,MSTRG.21182|HEATR9,11,1,24,35,11,0,0,0,0,0
MSTRG.21185|CCL5,MSTRG.21185|CCL5,49,13,18,182,13,0,4,0,4,13
MSTRG.21186|7SK,MSTRG.21186|7SK,118,73,32,137,126,1,50,0,12,72
MSTRG.21188|LRRC37A9P,MSTRG.21188|LRRC37A9P,14,9,62,15,0,0,2,3,0,12
MSTRG.21189|RDM1,MSTRG.21189|RDM1,4,0,16,0,0,0,0,0,0,0
MSTRG.2118|KATNBL1P2,MSTRG.2118|KATNBL1P2,7,0,13,2,8,0,4,0,0,0
MSTRG.21190|LYZL6,MSTRG.21190|LYZL6,0,0,6,0,0,0,0,0,0,0
MSTRG.21191|CCL16,MSTRG.21191|CCL16,0,10,10,4,4,0,0,0,0,0
MSTRG.21192|CCL14,MSTRG.21192|CCL14,0,24,40,28,0,0,0,0,18,0
MSTRG.21192|CCL15,MSTRG.21192|CCL15,0,0,16,0,0,0,0,0,0,0
MSTRG.21192|CCL15-CCL14,MSTRG.21192|CCL15-CCL14,0,0,0,0,0,0,0,0,0,0
MSTRG.21196|CCL23,MSTRG.21196|CCL23,0,0,20,0,0,0,0,0,0,0
MSTRG.21197|CCL18,MSTRG.21197|CCL18,0,0,10,8,0,0,0,0,1,0
MSTRG.21198|CCL3-AS1,MSTRG.21198|CCL3-AS1,0,0,2,0,0,0,0,0,0,0
MSTRG.21199|CCL3,MSTRG.21199|CCL3,17,0,4,99,0,0,0,0,4,6
MSTRG.2119|MIR378G,MSTRG.2119|MIR378G,1,3,2,0,0,0,0,1,0,0
MSTRG.21200|CCL4,MSTRG.21200|CCL4,19,2,20,77,4,0,0,0,3,3
MSTRG.21201|RN7SL301P,MSTRG.21201|RN7SL301P,0,0,7,1,1,0,1,0,0,0
MSTRG.21204|TBC1D3B,MSTRG.21204|TBC1D3B,32,8,69,60,8,0,8,0,5,20
MSTRG.21206|CCL3L1,MSTRG.21206|CCL3L1,0,0,2,11,0,0,0,0,0,4
MSTRG.21207|CCL4L2,MSTRG.21207|CCL4L2,6,0,4,6,0,0,0,0,0,0
MSTRG.2120|SLC44A3,MSTRG.2120|SLC44A3,92,0,46,48,0,0,0,5,0,16
MSTRG.21210|TBC1D3I,MSTRG.21210|TBC1D3I,40,6,50,75,10,0,6,0,5,15
MSTRG.21212|Y_RNA,MSTRG.21212|Y_RNA,1,1,3,3,2,0,0,0,0,1
MSTRG.21213|TBC1D3G,MSTRG.21213|TBC1D3G,7,0,19,12,0,0,0,0,0,0
MSTRG.21214|TBC1D3H,MSTRG.21214|TBC1D3H,42,8,50,63,10,0,6,0,4,15
MSTRG.21215|RNU6-1192P,MSTRG.21215|RNU6-1192P,0,0,2,0,0,0,0,0,0,0
MSTRG.21216|TBC1D3F,MSTRG.21216|TBC1D3F,20,6,30,48,6,0,4,0,0,12
MSTRG.21217|TBC1D3J,MSTRG.21217|TBC1D3J,4,0,19,6,0,0,0,0,2,4
MSTRG.21218|ZNHIT3,MSTRG.21218|ZNHIT3,86,42,84,175,37,0,12,0,0,21
MSTRG.21219|RNA5SP439,MSTRG.21219|RNA5SP439,0,0,0,0,0,0,0,0,0,0
MSTRG.2121|CNN3,MSTRG.2121|CNN3,437,84,122,616,210,0,0,0,0,54
MSTRG.21220|MYO19,MSTRG.21220|MYO19,514,105,256,863,167,0,148,0,11,185
MSTRG.21221|PIGW,MSTRG.21221|PIGW,64,24,17,129,11,0,10,0,2,4
MSTRG.21222|GGNBP2,MSTRG.21222|GGNBP2,319,51,86,644,92,0,34,0,13,58
MSTRG.21224|DHRS11,MSTRG.21224|DHRS11,34,33,76,44,12,0,23,2,2,25
MSTRG.21225|MRM1,MSTRG.21225|MRM1,30,11,38,106,14,0,22,0,0,7
MSTRG.21229|LHX1-DT,MSTRG.21229|LHX1-DT,0,0,39,0,0,0,0,0,0,0
MSTRG.2122|CNN3-DT,MSTRG.2122|CNN3-DT,31,7,24,36,10,0,0,0,0,9
MSTRG.21230|LHX1,MSTRG.21230|LHX1,0,0,56,0,0,0,0,0,0,0
MSTRG.21232|AATF,MSTRG.21232|AATF,165,28,100,240,75,4,58,4,7,35
MSTRG.21235|MIR2909,MSTRG.21235|MIR2909,0,1,1,3,2,0,0,0,0,0
MSTRG.21238|ACACA,MSTRG.21238|ACACA,980,147,195,1652,219,3,130,0,14,295
MSTRG.2123|ALG14,MSTRG.2123|ALG14,111,28,143,122,68,0,7,0,27,17
MSTRG.21240|HMGB1P24,MSTRG.21240|HMGB1P24,1,4,9,12,1,0,6,0,3,13
MSTRG.21242|C17orf78,MSTRG.21242|C17orf78,7,6,15,34,19,0,9,0,0,11
MSTRG.21244|TADA2A,MSTRG.21244|TADA2A,69,33,70,191,15,0,29,0,0,11
MSTRG.21247|DUSP14,MSTRG.21247|DUSP14,28,5,31,232,16,0,7,0,0,11
MSTRG.21248|SYNRG,MSTRG.21248|SYNRG,482,130,186,1147,157,0,68,0,25,156
MSTRG.21249|DDX52,MSTRG.21249|DDX52,312,42,64,446,92,0,53,4,7,45
MSTRG.2124|ALG14-AS1,MSTRG.2124|ALG14-AS1,0,0,14,5,9,0,0,0,0,0
MSTRG.21251|MIR378J,MSTRG.21251|MIR378J,1,0,1,3,0,0,0,0,0,0
MSTRG.21254|HNF1B,MSTRG.21254|HNF1B,0,2,80,0,0,0,0,0,5,12
MSTRG.21255|YWHAEP7,MSTRG.21255|YWHAEP7,0,0,22,9,0,0,0,0,0,0
MSTRG.21256|RNU6-489P,MSTRG.21256|RNU6-489P,0,0,2,0,0,0,0,0,0,0
MSTRG.21257|TBC1D3K,MSTRG.21257|TBC1D3K,103,8,66,135,12,0,12,2,8,37
MSTRG.21258|5S_rRNA,MSTRG.21258|5S_rRNA,2,0,1,0,0,0,0,0,0,0
MSTRG.21259|TBC1D3L,MSTRG.21259|TBC1D3L,93,10,58,302,36,0,9,0,6,27
MSTRG.2125|RWDD3,MSTRG.2125|RWDD3,87,9,25,119,18,0,6,0,0,17
MSTRG.2125|TLCD4,MSTRG.2125|TLCD4,180,0,48,157,2,0,0,0,0,15
MSTRG.2125|TLCD4-RWDD3,MSTRG.2125|TLCD4-RWDD3,0,0,22,0,0,0,0,0,0,1
MSTRG.21260|TBC1D3D,MSTRG.21260|TBC1D3D,78,8,65,167,16,0,14,2,8,37
MSTRG.21261|TBC1D3C,MSTRG.21261|TBC1D3C,48,5,31,122,14,0,8,0,5,19
MSTRG.21263|Y_RNA,MSTRG.21263|Y_RNA,2,1,3,3,2,0,0,0,0,1
MSTRG.21264|TBC1D3E,MSTRG.21264|TBC1D3E,94,7,54,141,16,0,13,1,5,23
MSTRG.21265|RNA5SP526,MSTRG.21265|RNA5SP526,2,0,1,0,0,0,0,0,0,0
MSTRG.21266|TBC1D3,MSTRG.21266|TBC1D3,58,3,32,110,20,0,9,0,4,18
MSTRG.21267|NPEPPSP1,MSTRG.21267|NPEPPSP1,108,21,29,220,37,0,32,0,3,24
MSTRG.21268|Y_RNA,MSTRG.21268|Y_RNA,2,1,3,3,2,0,0,0,0,1
MSTRG.21269|MRPL45,MSTRG.21269|MRPL45,65,19,23,126,33,0,8,0,0,19
MSTRG.21270|GPR179,MSTRG.21270|GPR179,31,12,95,66,3,0,10,0,4,7
MSTRG.21271|SOCS7,MSTRG.21271|SOCS7,409,54,122,642,96,0,116,0,0,119
MSTRG.21272|ARHGAP23,MSTRG.21272|ARHGAP23,82,56,222,465,60,0,33,0,33,22
MSTRG.21274|SRCIN1,MSTRG.21274|SRCIN1,59,39,181,368,107,7,66,0,0,174
MSTRG.21276|EPOP,MSTRG.21276|EPOP,16,2,27,32,4,0,34,0,4,0
MSTRG.21277|MIR4734,MSTRG.21277|MIR4734,0,0,2,2,0,0,0,0,0,0
MSTRG.2127|Y_RNA,MSTRG.2127|Y_RNA,2,0,0,1,0,0,0,0,1,4
MSTRG.21280|MIR4726,MSTRG.21280|MIR4726,0,1,1,1,0,0,2,0,0,1
MSTRG.21280|MLLT6,MSTRG.21280|MLLT6,2023,361,474,2908,306,2,479,3,124,945
MSTRG.21283|CISD3,MSTRG.21283|CISD3,150,5,29,73,10,0,33,0,7,34
